Text Inputs : Specimen label,"Short Plate 3 T1"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
5.19980,-2.83397,-29.27058,2.80775,29.27058,22476,0
5.20080,-2.83497,-29.28817,2.80875,29.28817,22476,0
5.20180,-2.83597,-29.30593,2.80974,29.30593,22476,0
5.21680,-2.85096,-29.59145,2.82474,29.59145,22476,0
5.21780,-2.85196,-29.61286,2.82574,29.61286,22476,0
5.23580,-2.86996,-29.95611,2.84374,29.95611,22476,0
5.23880,-2.87296,-30.00135,2.84674,30.00135,22476,0
5.23980,-2.87396,-30.01575,2.84774,30.01575,22476,0
5.25280,-2.88695,-30.22646,2.86073,30.22646,22476,0
5.25580,-2.88995,-30.28357,2.86373,30.28357,22476,0
5.25620,-2.88995,-30.28357,2.86373,30.28357,22476,0
5.25680,-2.89095,-30.30312,2.86473,30.30312,22476,0
5.28880,-2.92296,-30.84515,2.89674,30.84515,22476,0
5.31680,-2.95100,-31.30144,2.92478,31.30144,22476,0
5.34680,-2.98096,-31.86987,2.95474,31.86987,22476,0
5.35620,-2.98994,-32.05670,2.96371,32.05670,22476,0
5.37080,-3.00491,-32.34029,2.97869,32.34029,22476,0
5.37580,-3.00990,-32.43231,2.98368,32.43231,22476,0
5.37680,-3.01090,-32.45044,2.98468,32.45044,22476,0
5.38280,-3.01690,-32.56502,2.99067,32.56503,22476,0
5.38380,-3.01790,-32.58239,2.99167,32.58239,22476,0
5.39680,-3.03090,-32.81670,3.00468,32.81670,22476,0
5.42680,-3.06089,-33.42225,3.03467,33.42225,22476,0
5.43280,-3.06688,-33.54904,3.04066,33.54904,22476,0
5.43580,-3.06987,-33.62054,3.04365,33.62054,22476,0
5.44380,-3.07787,-33.79874,3.05164,33.79874,22476,0
5.45380,-3.08786,-34.00584,3.06164,34.00584,22476,0
5.45620,-3.08986,-34.04262,3.06364,34.04262,22476,0
5.45680,-3.09086,-34.06055,3.06464,34.06055,22476,0
5.47580,-3.10984,-34.36335,3.08362,34.36335,22476,0
5.49980,-3.13381,-34.79400,3.10759,34.79400,22476,0
5.50080,-3.13480,-34.81303,3.10858,34.81303,22476,0
5.50180,-3.13580,-34.83200,3.10958,34.83200,22476,0
5.50280,-3.13680,-34.85080,3.11058,34.85080,22476,0
5.51080,-3.14479,-34.99585,3.11857,34.99585,22476,0
5.53480,-3.16877,-35.39710,3.14255,35.39710,22476,0
5.55620,-3.18979,-35.76786,3.16357,35.76786,22476,0
5.55980,-3.19379,-35.83781,3.16757,35.83781,22476,0
5.56180,-3.19580,-35.87595,3.16958,35.87595,22476,0
5.56280,-3.19680,-35.89445,3.17058,35.89445,22476,0
5.58880,-3.22281,-36.41103,3.19659,36.41103,22476,0
5.59480,-3.22882,-36.52230,3.20260,36.52230,22476,0
5.59780,-3.23182,-36.58686,3.20560,36.58686,22476,0
5.60780,-3.24184,-36.79487,3.21562,36.79488,22476,0
5.60880,-3.24284,-36.81361,3.21662,36.81361,22476,0
5.61280,-3.24685,-36.88549,3.22063,36.88549,22476,0
5.61880,-3.25286,-36.99515,3.22664,36.99516,22476,0
5.61980,-3.25386,-37.01552,3.22764,37.01552,22476,0
5.64080,-3.27489,-37.40927,3.24867,37.40927,22476,0
5.64280,-3.27690,-37.44859,3.25068,37.44859,22476,0
5.64380,-3.27790,-37.47000,3.25168,37.47000,22476,0
5.65620,-3.28995,-37.73960,3.26373,37.73960,22476,0
5.66480,-3.29898,-37.91576,3.27275,37.91576,22476,0
5.67980,-3.31402,-38.21922,3.28780,38.21922,22476,0
5.68080,-3.31502,-38.23848,3.28880,38.23848,22476,0
5.69080,-3.32505,-38.41930,3.29883,38.41930,22476,0
5.71280,-3.34707,-38.81661,3.32085,38.81661,22476,0
5.72480,-3.35906,-39.06176,3.33284,39.06176,22476,0
5.72580,-3.36006,-39.08029,3.33384,39.08029,22476,0
5.73880,-3.37306,-39.30513,3.34684,39.30513,22476,0
5.74280,-3.37705,-39.37580,3.35083,39.37580,22476,0
5.74580,-3.38005,-39.42694,3.35383,39.42694,22476,0
5.74680,-3.38105,-39.44366,3.35483,39.44366,22476,0
5.74780,-3.38205,-39.46009,3.35583,39.46009,22476,0
5.74880,-3.38305,-39.47611,3.35683,39.47611,22476,0
5.74980,-3.38405,-39.49216,3.35782,39.49216,22476,0
5.75620,-3.39004,-39.59916,3.36382,39.59916,22476,0
